"Cite","ConIDorig","ConID","ott_id","TSc","FSc","fF","TG","EE","BM","Eco","Lat","Long","DR","DRlog","Drf","Drc","TA","TAlog","SA","SAlog","Yr","tWS","DT","FD"
"Aiken_1998","Agonostomus_monticola","Agonostomus_monticola",760514,50,44,0.89,"Fish","Ectotherm",112,"Lotic",17,-77,7,0.845098040014257,"Family","Phylum","Years",3.94250410616808,"10km",4,1984,207,1984-07-15 00:00:00,"Gut content (lethal)"
"Potier_2007","Alepisaurus_ferox","Alepisaurus_ferox",587926,139,129,0.93,"Fish","Ectotherm",5150,"Marine",-4.58,NA,59,1.77085201164214,"Species","Class","Years",3.94250410616808,"1000km",6,2002,238,2002-02-15 00:00:00,"Gut content"
"Arrington_2002","Alfaro_cultratus","Alfaro_cultratus",808626,413,408,0.9879,"Fish","Ectotherm",NA,"Lotic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Mercier_2011","Allantactis_parasitica","Allantactis_parasitica",858464,33,24,0.74,"Cnidarians","Ectotherm",NA,"Marine",54.75,NA,4,0.602059991327962,"Phylum","Phylum","Months",2.86332286012046,"100m",2,2007,359,2007-12-15 00:00:00,"Gut content"
"Mercier_2011","Allantactis_parasitica","Allantactis_parasitica",858464,17,9,0.5294,"Cnidarians","Ectotherm",NA,"Marine",49.13,NA,3,0.477121254719662,"Phylum","Phylum","Months",2.86332286012046,"100m",2,2007,359,2007-12-15 00:00:00,"Gut content"
"Mercier_2011","Allantactis_parasitica","Allantactis_parasitica",858464,68,57,0.84,"Cnidarians","Ectotherm",NA,"Marine",49.13,NA,7,0.845098040014257,"Phylum","Phylum","Months",2.86332286012046,"100m",2,2007,359,2007-12-15 00:00:00,"Gut content"
"Mercier_2011","Allantactis_parasitica","Allantactis_parasitica",858464,43,31,0.72,"Cnidarians","Ectotherm",NA,"Marine",49.13,NA,4,0.602059991327962,"Phylum","Phylum","Months",2.86332286012046,"100m",2,2007,359,2007-12-15 00:00:00,"Gut content"
"Bradstreet_1982","Alle_alle","Alle_alle",280899,58,51,0.8793,"Birds","Endotherm",152.5,"Marine",73.58,-74.33,12,1.07918124604762,"Species","Class","Days",1.38021124171161,"100m",2,1979,152,1979-05-22 00:00:00,"Gut content (lethal)"
"Bradstreet_1982","Alle_alle","Alle_alle",280899,20,15,0.75,"Birds","Endotherm",152.5,"Marine",74.12,-82.62,12,1.07918124604762,"Species","Class","Days",1.38021124171161,"100m",2,1976,252,1976-08-29 00:00:00,"Gut content (lethal)"
"Bradstreet_1982","Alle_alle","Alle_alle",280899,1,0,0,"Birds","Endotherm",152.5,"Marine",72.75,-71.78,12,1.07918124604762,"Species","Class","Days",1.38021124171161,"100m",2,1978,233,1978-08-11 00:00:00,"Gut content (lethal)"
"Bradstreet_1982","Alle_alle","Alle_alle",280899,33,19,0.5758,"Birds","Endotherm",152.5,"Marine",73.58,-74.92,12,1.07918124604762,"Species","Class","Days",1.38021124171161,"100m",2,1979,151,1979-05-21 00:00:00,"Gut content (lethal)"
"Bradstreet_1982","Alle_alle","Alle_alle",280899,12,6,0.5,"Birds","Endotherm",152.5,"Marine",74.53,-80.33,12,1.07918124604762,"Species","Class","Days",1.38021124171161,"100m",2,1976,262,1976-09-08 00:00:00,"Gut content (lethal)"
"Bradstreet_1982","Alle_alle","Alle_alle",280899,2,2,1,"Birds","Endotherm",152.5,"Marine",73.77,-80.38,12,1.07918124604762,"Species","Class","Days",1.38021124171161,"100m",2,1979,247,1979-08-25 00:00:00,"Gut content (lethal)"
"Bradstreet_1982","Alle_alle","Alle_alle",280899,3,1,0.3333,"Birds","Endotherm",152.5,"Marine",72.75,-76,12,1.07918124604762,"Species","Class","Days",1.38021124171161,"100m",2,1979,183,1979-06-22 00:00:00,"Gut content (lethal)"
"Bradstreet_1982","Alle_alle","Alle_alle",280899,15,10,0.6667,"Birds","Endotherm",152.5,"Marine",74.2,-87.95,12,1.07918124604762,"Species","Class","Days",1.38021124171161,"100m",2,1976,255,1976-09-01 00:00:00,"Gut content (lethal)"
"Bradstreet_1982","Alle_alle","Alle_alle",280899,1,0,0,"Birds","Endotherm",152.5,"Marine",74.1,-81.5,12,1.07918124604762,"Species","Class","Days",1.38021124171161,"100m",2,1976,214,1976-07-22 00:00:00,"Gut content (lethal)"
"Bradstreet_1982","Alle_alle","Alle_alle",280899,30,22,0.7333,"Birds","Endotherm",152.5,"Marine",74.93,-76.87,12,1.07918124604762,"Species","Class","Days",1.38021124171161,"100m",2,1978,246,1978-08-24 00:00:00,"Gut content (lethal)"
"Lonne_1992","Alle_alle","Alle_alle",280899,10,7,0.7,"Birds","Endotherm",152.5,"Marine",77,NA,1,0,"Genus","Genus","Months",2.86332286012046,"100km",5,1985,115,1985-04-15 00:00:00,"Gut content"
"Lonne_1992","Alle_alle","Alle_alle",280899,61,51,0.8361,"Birds","Endotherm",152.5,"Marine",80,NA,7,0.845098040014257,"Species","Order","Months",2.86332286012046,"100km",5,1986,206,1986-07-15 00:00:00,"Gut content"
"Bradstreet_1982","Alle_alle","Alle_alle",280899,7,4,0.5714,"Birds","Endotherm",152.5,"Marine",74.97,-76.48,12,1.07918124604762,"Species","Class","Days",1.38021124171161,"100m",2,1979,243,1979-08-21 00:00:00,"Gut content (lethal)"
"Bradstreet_1982","Alle_alle","Alle_alle",280899,21,13,0.619,"Birds","Endotherm",152.5,"Marine",74.1,-81.5,12,1.07918124604762,"Species","Class","Days",1.38021124171161,"100m",2,1976,252,1976-08-29 00:00:00,"Gut content (lethal)"
"Bradstreet_1982","Alle_alle","Alle_alle",280899,15,11,0.7333,"Birds","Endotherm",152.5,"Marine",74.92,-78.67,12,1.07918124604762,"Species","Class","Days",1.38021124171161,"100m",2,1978,247,1978-08-25 00:00:00,"Gut content (lethal)"
"Bradstreet_1982","Alle_alle","Alle_alle",280899,10,8,0.8,"Birds","Endotherm",152.5,"Marine",74.18,-74.72,12,1.07918124604762,"Species","Class","Days",1.38021124171161,"100m",2,1978,217,1978-07-26 00:00:00,"Gut content (lethal)"
"Bradstreet_1982","Alle_alle","Alle_alle",280899,14,12,0.8571,"Birds","Endotherm",152.5,"Marine",74.48,-95.37,12,1.07918124604762,"Species","Class","Days",1.38021124171161,"100m",2,1976,195,1976-07-03 00:00:00,"Gut content (lethal)"
"Bradstreet_1982","Alle_alle","Alle_alle",280899,20,18,0.9,"Birds","Endotherm",152.5,"Marine",73.35,-76.48,12,1.07918124604762,"Species","Class","Days",1.38021124171161,"100m",2,1979,247,1979-08-25 00:00:00,"Gut content (lethal)"
"Bradstreet_1982","Alle_alle","Alle_alle",280899,20,20,1,"Birds","Endotherm",152.5,"Marine",74.1,-81.5,12,1.07918124604762,"Species","Class","Days",1.38021124171161,"100m",2,1976,258,1976-09-04 00:00:00,"Gut content (lethal)"
"Bradstreet_1982","Alle_alle","Alle_alle",280899,10,8,0.8,"Birds","Endotherm",152.5,"Marine",74.12,-82.62,12,1.07918124604762,"Species","Class","Days",1.38021124171161,"100m",2,1976,265,1976-09-11 00:00:00,"Gut content (lethal)"
"Bradstreet_1982","Alle_alle","Alle_alle",280899,43,23,0.5349,"Birds","Endotherm",152.5,"Marine",73.88,-82.12,12,1.07918124604762,"Species","Class","Days",1.38021124171161,"100m",2,1979,259,1979-09-06 00:00:00,"Gut content (lethal)"
"Bradstreet_1982","Alle_alle","Alle_alle",280899,25,25,1,"Birds","Endotherm",152.5,"Marine",74.5,-77.32,12,1.07918124604762,"Species","Class","Days",1.38021124171161,"100m",2,1978,258,1978-09-05 00:00:00,"Gut content (lethal)"
"Bradstreet_1982","Alle_alle","Alle_alle",280899,26,21,0.8077,"Birds","Endotherm",152.5,"Marine",74.92,-78.67,12,1.07918124604762,"Species","Class","Days",1.38021124171161,"100m",2,1978,254,1978-09-01 00:00:00,"Gut content (lethal)"
"Delany_1990","Alligator_mississippiensis","Alligator_mississippiensis",335590,80,76,0.95,"Reptiles","Ectotherm",134000,"Lentic",29.5,NA,29,1.46239799789896,"Species","Class","Days",1.38021124171161,"100m",2,1986,269,1986-09-16 23:00:00,"Gut content (lethal)"
"Rosas-Luis_2015","Alloteuthis_media","Alloteuthis_media",801587,124,70,0.5645,"Molluscs","Ectotherm",NA,"Marine",40.5,NA,23,1.36172783601759,"Species","Phylum","Months",2.86332286012046,"10km",4,2013,206,2013-07-15 00:00:00,"Gut content"
"Preti_2012","Alopias_vulpinus","Alopias_vulpinus",1077204,157,89,0.5669,"Fish","Ectotherm",348000,"Marine",39.62,NA,18,1.25527250510331,"Species","Class","Years",3.94250410616808,"1000km",6,2005,321,2005-11-07 00:00:00,"Gut content"
"Huey_2001","Alopoglossus_angulatus","Alopoglossus_angulatus",545549,38,33,0.8684,"Reptiles","Ectotherm",6.1,"Terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Huey_2001","Alopoglossus_atriventris","Alopoglossus_atriventris",693619,19,13,0.6842,"Reptiles","Ectotherm",3.7,"Terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Nack_2015","Alosa_sapidissima","Alosa_sapidissima",519453,634,383,0.604,"Fish","Ectotherm",2500,"Lotic",42.35,NA,12,1.07918124604762,"Genus","Phylum","Months",2.86332286012046,"100m",2,2010,165,2010-06-04 12:00:00,"Gut content"
"Nack_2015","Alosa_sapidissima","Alosa_sapidissima",519453,737,652,0.885,"Fish","Ectotherm",2500,"Lotic",42.35,NA,12,1.07918124604762,"Genus","Phylum","Months",2.86332286012046,"100m",2,2010,165,2010-06-04 12:00:00,"Gut content"
"Whiles_2004","Ambystoma_cingulatum","Ambystoma_cingulatum",412661,122,119,0.9754,"Amphibians","Ectotherm",6.55,"Terrestrial",31.31,NA,34,1.53147891704226,"Genus","Class","Years",3.94250410616808,"1000m",3,1971,NA,1971-01-01 00:00:00,"Gut content"
"Lemos_2015","Ambystoma_rivulare","Ambystoma_rivulare",675687,60,55,0.9167,"Amphibians","Ectotherm",NA,"Terrestrial",19.21,NA,9,0.954242509439325,"Family","Class","Months",2.86332286012046,"1000m",3,2013,NA,2013-01-01 00:00:00,"Gut content"
"McWilliams_1989","Ambystoma_texanum","Ambystoma_texanum",1092555,115,115,1,"Amphibians","Ectotherm",NA,"Lentic",41.22,NA,6,0.778151250383644,"Family","Order","Months",2.86332286012046,"1000m",3,1985,NA,1985-01-01 00:00:00,"Gut content"
"Arrington_2002","Ameiurus_natalis","Ameiurus_natalis",362803,296,233,0.7872,"Fish","Ectotherm",454,"Lotic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Huey_2001","Ameiva_ameiva","Ameiva_ameiva",661799,359,318,0.8858,"Reptiles","Ectotherm",298.6,"Terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Arrington_2002","Amia_calva","Amia_calva",329623,93,75,0.8065,"Fish","Ectotherm",1130,"Lentic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Hardy_2006","Amietia_angolensis","Amietia_angolensis",72654,1,1,1,"Amphibians","Ectotherm",NA,"Terrestrial",0.36,NA,4,0.602059991327962,"Order","Order","Months",2.86332286012046,"1000m",3,1987,206,1987-07-15 00:00:00,"Gut content"
"Arrington_2002","Amphilophus_citrinellus","Amphilophus_citrinellus",358037,88,87,0.9886,"Fish","Ectotherm",NA,"Lotic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Gil_2007","Anasterias_minuta","Anasterias_antarctica",904273,331,6,0.017,"Echinoderms","Ectotherm",NA,"Marine",-47.4,-65.83,3,0.477121254719662,"Species","Species","Hours",0,"10m",1,2001,55,2001-08-15 00:00:00,"Direct observation"
"Gil_2007","Anasterias_minuta","Anasterias_antarctica",904273,331,3,0.0082,"Echinoderms","Ectotherm",NA,"Marine",-47.4,-65.83,3,0.477121254719662,"Species","Species","Hours",0,"10m",1,2001,327,2001-05-15 00:00:00,"Direct observation"
"Gil_2007","Anasterias_minuta","Anasterias_antarctica",904273,331,15,0.0461,"Echinoderms","Ectotherm",NA,"Marine",-47.4,-65.83,3,0.477121254719662,"Species","Species","Hours",0,"10m",1,2001,266,2001-03-15 00:00:00,"Direct observation"
"Gil_2008","Anasterias_minuta","Anasterias_antarctica",904273,4041,207,0.0512,"Echinoderms","Ectotherm",NA,"Marine",-45.72,NA,17,1.23044892137827,"Species","Species","Months",2.86332286012046,"100m",2,2001,NA,2001-01-01 00:00:00,"Direct observation"
"Gil_2007","Anasterias_minuta","Anasterias_antarctica",904273,331,14,0.0433,"Echinoderms","Ectotherm",NA,"Marine",-47.4,-65.83,3,0.477121254719662,"Species","Species","Hours",0,"10m",1,2001,297,2001-04-15 00:00:00,"Direct observation"
"Gil_2007","Anasterias_minuta","Anasterias_antarctica",904273,331,3,0.0092,"Echinoderms","Ectotherm",NA,"Marine",-47.4,-65.83,3,0.477121254719662,"Species","Species","Hours",0,"10m",1,2001,358,2001-06-15 00:00:00,"Direct observation"
"Gil_2008","Anasterias_minuta","Anasterias_antarctica",904273,4429,155,0.035,"Echinoderms","Ectotherm",NA,"Marine",-47.75,NA,12,1.07918124604762,"Species","Species","Months",2.86332286012046,"100m",2,2001,NA,2001-01-01 00:00:00,"Direct observation"
"Gil_2007","Anasterias_minuta","Anasterias_antarctica",904273,331,6,0.018,"Echinoderms","Ectotherm",NA,"Marine",-47.4,-65.83,3,0.477121254719662,"Species","Species","Hours",0,"10m",1,2001,116,2001-10-15 00:00:00,"Direct observation"
"Gil_2007","Anasterias_minuta","Anasterias_antarctica",904273,331,13,0.0379,"Echinoderms","Ectotherm",NA,"Marine",-47.4,-65.83,3,0.477121254719662,"Species","Species","Hours",0,"10m",1,2000,148,2000-11-15 00:00:00,"Direct observation"
"Gil_2007","Anasterias_minuta","Anasterias_antarctica",904273,331,18,0.0541,"Echinoderms","Ectotherm",NA,"Marine",-47.4,-65.83,3,0.477121254719662,"Species","Species","Hours",0,"10m",1,2000,178,2000-12-15 00:00:00,"Direct observation"
"Gil_2007","Anasterias_minuta","Anasterias_antarctica",904273,331,8,0.023,"Echinoderms","Ectotherm",NA,"Marine",-47.4,-65.83,3,0.477121254719662,"Species","Species","Hours",0,"10m",1,2001,86,2001-09-15 00:00:00,"Direct observation"
"Gil_2007","Anasterias_minuta","Anasterias_antarctica",904273,331,18,0.0537,"Echinoderms","Ectotherm",NA,"Marine",-47.4,-65.83,3,0.477121254719662,"Species","Species","Hours",0,"10m",1,2001,238,2001-02-15 00:00:00,"Direct observation"
"Gil_2007","Anasterias_minuta","Anasterias_antarctica",904273,331,16,0.0496,"Echinoderms","Ectotherm",NA,"Marine",-47.4,-65.83,3,0.477121254719662,"Species","Species","Hours",0,"10m",1,2001,207,2001-01-15 00:00:00,"Direct observation"
"Gil_2007","Anasterias_minuta","Anasterias_antarctica",904273,331,5,0.015,"Echinoderms","Ectotherm",NA,"Marine",-47.4,-65.83,3,0.477121254719662,"Species","Species","Hours",0,"10m",1,2001,24,2001-07-15 00:00:00,"Direct observation"
"Smith_2011","Anaxyrus_debilis","Anaxyrus_debilis",436339,32,32,1,"Amphibians","Ectotherm",NA,"Terrestrial",27.7,NA,6,0.778151250383644,"Order","Class","Years",3.94250410616808,"1000m",3,2003,NA,2003-01-01 00:00:00,"Gut content"
"Smith_2011","Anaxyrus_punctatus","Anaxyrus_punctatus",931362,23,20,0.8696,"Amphibians","Ectotherm",NA,"Terrestrial",27.7,NA,9,0.954242509439325,"Order","Class","Years",3.94250410616808,"1000m",3,2003,NA,2003-01-01 00:00:00,"Gut content"
"Arrington_2002","Anchoa_mitchilli","Anchoa_mitchilli",681352,910,772,0.8484,"Fish","Ectotherm",NA,"Marine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Sunderland_1975","Agonum_dorsale","Anchomenus_dorsalis",222324,90,71,0.7889,"Arthropods","Ectotherm",NA,"Terrestrial",50.9,NA,8,0.903089986991944,"Family","Phylum","Months",2.86332286012046,"10m",1,1973,176,1973-06-15 00:00:00,"Gut content"
"Agudelo-Cantero_2015","Andinobates_minutus","Andinobates_minutus",947666,70,70,1,"Amphibians","Ectotherm",NA,"Terrestrial",4.01,-77.3,18,1.25527250510331,"Order","Class","Months",2.86332286012046,"1000m",3,2012,NA,2012-01-01 00:00:00,"Gut content (lethal)"
"Agudelo_2015","Andinobates_minutus","Andinobates_minutus",947666,70,70,1,"Amphibians","Ectotherm",NA,"Terrestrial",3.93,NA,18,1.25527250510331,"Family","Order","Months",2.86332286012046,"1000m",3,2011,NA,2011-01-01 00:00:00,"Gut content"
"Agudelo-Cantero_2015","Andinobates_minutus","Andinobates_minutus",947666,80,80,1,"Amphibians","Ectotherm",NA,"Terrestrial",4.01,-77.3,18,1.25527250510331,"Order","Class","Months",2.86332286012046,"1000m",3,2012,NA,2012-01-01 00:00:00,"Gut content (lethal)"
"Agudelo_2015","Andinobates_minutus","Andinobates_minutus",947666,80,80,1,"Amphibians","Ectotherm",NA,"Terrestrial",3.93,NA,14,1.14612803567824,"Family","Order","Months",2.86332286012046,"1000m",3,2011,NA,2011-01-01 00:00:00,"Gut content"
"Valderrama-Vernaza_2009","Ranitomeya_virolinensis","Andinobates_virolinensis",296388,166,166,1,"Amphibians","Ectotherm",NA,"Terrestrial",6.1,NA,14,1.14612803567824,"Order","Class","Months",2.86332286012046,"1000m",3,2005,NA,2005-01-01 00:00:00,"Gut content"
"Bury_1973","Aneides_ferreus","Aneides_ferreus",459361,29,29,1,"Amphibians","Ectotherm",2.7,"Terrestrial",40.45,NA,12,1.07918124604762,"Order","Order","Years",3.94250410616808,"1000m",3,1968,NA,1968-01-01 00:00:00,"Gut content"
"Lynch_1985","Aneides_flavipunctatus","Aneides_flavipunctatus",459362,284,260,0.9155,"Amphibians","Ectotherm",1.65165104627119,"Terrestrial",39.16,NA,25,1.39794000867204,"Order","Order","Years",3.94250410616808,"1000m",3,1970,NA,1970-01-01 00:00:00,"Gut content"
"Bury_1973","Aneides_lugubris","Aneides_lugubris",64142,27,27,1,"Amphibians","Ectotherm",4.66009891631731,"Terrestrial",40.45,NA,12,1.07918124604762,"Order","Order","Years",3.94250410616808,"1000m",3,1968,NA,1968-01-01 00:00:00,"Gut content"
"Chintiroglou_1992","Anemonia_viridis","Anemonia_viridis",214124,160,37,0.2313,"Cnidarians","Ectotherm",NA,"Marine",40.2,NA,36,1.55630250076729,"Species","Phylum","Hours",0,"100m",2,1981,176,1981-06-15 00:00:00,"Gut content"
"Shaiek_2015","Anguilla_anguilla","Anguilla_anguilla",854201,63,42,0.6667,"Fish","Ectotherm",447.2135955,"Lentic",37.81,NA,21,1.32221929473392,"Species","Phylum","Years",3.94250410616808,"10km",4,2011,11,2011-01-01 00:00:00,"Gut content"
"Huey_2001","Anolis_capito","Anolis_capito",494015,53,43,0.8113,"Reptiles","Ectotherm",20.4,"Terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Huey_2001","Anolis_chrysolepis","Anolis_chrysolepis",901110,42,39,0.9286,"Reptiles","Ectotherm",8.4,"Terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Huey_2001","Anolis_fuscoauratus","Anolis_fuscoauratus",653137,125,95,0.76,"Reptiles","Ectotherm",3,"Terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Huey_2001","Anolis_humilis","Anolis_humilis",967569,35,32,0.9143,"Reptiles","Ectotherm",2.7,"Terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Huey_2001","Anolis_limifrons","Anolis_limifrons",245842,36,30,0.8333,"Reptiles","Ectotherm",2.8,"Terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Huey_2001","Anolis_oxylophus","Anolis_oxylophus",853245,67,66,0.9851,"Reptiles","Ectotherm",12.6,"Terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Huey_2001","Anolis_punctatus","Anolis_punctatus",973783,22,20,0.9091,"Reptiles","Ectotherm",16,"Terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Huey_2001","Anolis_scypheus","Anolis_scypheus",6157172,34,33,0.9706,"Reptiles","Ectotherm",13.1,"Terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Huey_2001","Anolis_tandai","Anolis_tandai",5852450,14,12,0.8571,"Reptiles","Ectotherm",8.4,"Terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Huey_2001","Anolis_trachyderma","Anolis_trachyderma",196312,131,109,0.8321,"Reptiles","Ectotherm",4.8,"Terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Orejas_2001","Anthomastus_bathyproctus","Anthomastus_bathyproctus",3679052,136,113,0.8309,"Cnidarians","Ectotherm",NA,"Marine",-62.3,NA,1,0,"Species","Species","Months",2.86332286012046,"1000m",3,1998,238,1998-02-15 00:00:00,"Gut content"
"Quesada_2014","Anthopleura_nigrescens","Anthopleura_nigrescens",486995,44,44,1,"Cnidarians","Ectotherm",NA,"Marine",9.25,NA,19,1.27875360095283,"Species","Phylum","Days",1.38021124171161,"10m",1,2012,104,2012-04-03 12:00:00,"Gut content"
"Quesada_2014","Anthopleura_nigrescens","Anthopleura_nigrescens",486995,35,35,1,"Cnidarians","Ectotherm",NA,"Marine",9.92,NA,12,1.07918124604762,"Species","Phylum","Days",1.38021124171161,"10m",1,2013,122,2013-04-22 12:00:00,"Gut content"
"Quesada_2014","Anthopleura_nigrescens","Anthopleura_nigrescens",486995,44,44,1,"Cnidarians","Ectotherm",NA,"Marine",9.25,NA,19,1.27875360095283,"Species","Phylum","Days",1.38021124171161,"10m",1,2012,106,2012-04-05 00:00:00,"Gut content"
"Quesada_2014","Anthopleura_nigrescens","Anthopleura_nigrescens",486995,35,35,1,"Cnidarians","Ectotherm",NA,"Marine",9.92,NA,12,1.07918124604762,"Species","Phylum","Days",1.38021124171161,"10m",1,2013,124,2013-04-24 00:00:00,"Gut content"
"Alcaraz_2015","Aphanius_farsicus","Aphanius_farsicus",818337,357,357,1,"Fish","Ectotherm",NA,"Lotic",29.46,52.7,14,1.14612803567824,"Order","Phylum","Years",3.94250410616808,"1000m",3,2007,11,2007-01-01 00:00:00,"Gut content (lethal)"
"Shaiek_2015","Aphanius_fasciatus","Aphanius_fasciatus",763270,70,70,1,"Fish","Ectotherm",NA,"Lentic",37.81,NA,14,1.14612803567824,"Species","Phylum","Years",3.94250410616808,"10km",4,2011,11,2011-01-01 00:00:00,"Gut content"
"Arrington_2002","Aphyocharax_erythrurus","Aphyocharax_erythrurus",3624943,273,266,0.9744,"Fish","Ectotherm",NA,"Lotic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Arrington_2002","Apistogramma","Apistogramma",533599,18,14,0.7778,"Fish","Ectotherm",NA,"Lotic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Arrington_2002","Apistogramma_hoignei","Apistogramma_hoignei",467398,181,180,0.9945,"Fish","Ectotherm",NA,"Lotic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Jacquemin_2014","Aplodinotus_grunniens","Aplodinotus_grunniens",691811,249,244,0.9799,"Fish","Ectotherm",2025,"Lotic",39.5,NA,36,1.55630250076729,"Genus","Phylum","Months",2.86332286012046,"100km",5,2010,206,2010-07-15 00:00:00,"Gut content"
"Takahashi_1998","Archaeomysis_japonica","Archaeomysis_japonica",683221,10,10,1,"Arthropods","Ectotherm",NA,"Marine",39.33,141.91,8,0.903089986991944,"Species","Phylum","Hours",0,"10m",1,1994,262,1994-09-09 07:00:00,"Gut content (lethal)"
"Takahashi_1998","Archaeomysis_japonica","Archaeomysis_japonica",683221,10,10,1,"Arthropods","Ectotherm",NA,"Marine",39.33,141.91,9,0.954242509439325,"Species","Phylum","Hours",0,"10m",1,1994,262,1994-09-09 04:00:00,"Gut content (lethal)"
"Takahashi_1998","Archaeomysis_japonica","Archaeomysis_japonica",683221,10,8,0.799,"Arthropods","Ectotherm",NA,"Marine",39.33,141.91,8,0.903089986991944,"Species","Phylum","Hours",0,"10m",1,1994,262,1994-09-09 10:00:00,"Gut content (lethal)"
"Takahashi_1998","Archaeomysis_japonica","Archaeomysis_japonica",683221,10,10,1,"Arthropods","Ectotherm",NA,"Marine",39.33,141.91,9,0.954242509439325,"Species","Phylum","Hours",0,"10m",1,1994,262,1994-09-09 07:00:00,"Gut content (lethal)"
"Takahashi_1998","Archaeomysis_japonica","Archaeomysis_japonica",683221,10,10,1,"Arthropods","Ectotherm",NA,"Marine",39.33,141.91,9,0.954242509439325,"Species","Phylum","Hours",0,"10m",1,1994,262,1994-09-09 01:00:00,"Gut content (lethal)"
"Takahashi_1998","Archaeomysis_japonica","Archaeomysis_japonica",683221,10,10,1,"Arthropods","Ectotherm",NA,"Marine",39.33,141.91,8,0.903089986991944,"Species","Phylum","Hours",0,"10m",1,1994,261,1994-09-08 19:00:00,"Gut content (lethal)"
"Takahashi_1998","Archaeomysis_japonica","Archaeomysis_japonica",683221,10,8,0.778,"Arthropods","Ectotherm",NA,"Marine",39.33,141.91,8,0.903089986991944,"Species","Phylum","Hours",0,"10m",1,1994,261,1994-09-08 10:00:00,"Gut content (lethal)"
