"taxon","mass_g","source_mass","n"
"Melanorivulus",0.393,"GenusAverage",1
"Melanoseps",8.001,"GenusAverage",16
"Melanospiza",20.8,"GenusAverage",2
"Melanosuchus",139500,"GenusAverage",2
"Melanotaenia",20.9,"GenusAverage",7
"Melanotis",64.75,"GenusAverage",4
"Melasmothrix",47.47,"GenusAverage",2
"Meleagris",5490,"GenusAverage",10
"Meles",9306,"GenusAverage",19
"Melicertus",59.07,"GenusAverage",1
"Melichneutes",54.75,"GenusAverage",4
"Melichthys",1640,"GenusAverage",1
"Melidectes",59.53,"GenusAverage",23
"Melidora",100.2,"GenusAverage",2
"Melierax",537.2,"GenusAverage",11
"Meligethes",0.0002315,"GenusAverage",1
"Melignomon",21.94,"GenusAverage",7
"Melilestes",43.57,"GenusAverage",3
"Meliphaga",23.49,"GenusAverage",36
"Melipotes",53.37,"GenusAverage",4
"Melithreptus",15.87,"GenusAverage",19
"Melitograis",54,"GenusAverage",2
"Mellisuga",2.267,"GenusAverage",6
"Mellivora",8107,"GenusAverage",8
"Melocichla",33.2,"GenusAverage",2
"Melogale",1629,"GenusAverage",22
"Melomys",81.61,"GenusAverage",70
"Melonycteris",40.18,"GenusAverage",10
"Melophus",21.9,"GenusAverage",1
"Melopsittacus",28.57,"GenusAverage",7
"Melopyrrha",14.57,"GenusAverage",2
"Melosira",2.739e-09,"GenusAverage",1
"Melospiza",17.11,"GenusAverage",20
"Melozone",40.56,"GenusAverage",13
"Melursus",92600,"GenusAverage",9
"Menemerus",0.0279,"GenusAverage",0
"Menetes",190,"GenusAverage",2
"Menetia",0.5182,"GenusAverage",12
"Menidia",15.32,"GenusAverage",1
"Menippe",56,"GenusAverage",1
"Menneus",0.014,"GenusAverage",0
"Menticirrhus",911.7,"GenusAverage",3
"Menura",827.7,"GenusAverage",8
"Mephitis",1786,"GenusAverage",18
"Mercenaria",38.3,"GenusAverage",1
"Mercurialis",0.37,"GenusAverage",1
"Meretrix",288.5,"GenusAverage",1
"Merganetta",398.9,"GenusAverage",5
"Mergellus",619.8,"GenusAverage",4
"Mergus",986.8,"GenusAverage",21
"Meridiastra",100,"GenusAverage",0
"Meriones",98.6,"GenusAverage",74
"Merlangius",1493,"GenusAverage",6
"Merluccius",1877,"GenusAverage",11
"Meroles",7.742,"GenusAverage",20
"Meropogon",55,"GenusAverage",1
"Merops",31.45,"GenusAverage",69
"Mertensia",1.84,"GenusAverage",0
"Mertensiella",181.4,"GenusAverage",1
"Merulaxis",36.03,"GenusAverage",3
"Mesalina",3.817,"GenusAverage",40
"Mesaspis",9.292,"GenusAverage",17
"Mesechinus",270.7,"GenusAverage",6
"Mesembrinibis",756,"GenusAverage",3
"Mesembriomys",530.8,"GenusAverage",12
"Mesitornis",130.5,"GenusAverage",4
"Mesobaena",9.513,"GenusAverage",4
"Mesocalanus",0.001,"GenusAverage",1
"Mesocapromys",1014,"GenusAverage",5
"Mesoclemmys",1011,"GenusAverage",3
"Mesocottus",90.2,"GenusAverage",1
"Mesocricetus",176.5,"GenusAverage",23
"Mesocyclops",8.13e-06,"GenusAverage",1
"Mesodesma",21.35,"GenusAverage",2
"Mesodorylaimus",2.156e-06,"GenusAverage",2
"Mesogobius",162,"GenusAverage",1
"Mesomys",137.3,"GenusAverage",15
"Mesonauta",17.2,"GenusAverage",1
"Mesonychoteuthis",224600,"GenusAverage",2
"Mesophoyx",458.8,"GenusAverage",1
"Mesophylla",6.893,"GenusAverage",4
"Mesopicos",40.86,"GenusAverage",3
"Mesoplodon",2388000,"GenusAverage",56
"Mesopropithecus",11130,"GenusAverage",5
"Mesoscincus",39.55,"GenusAverage",6
"Mesotriton",2.96,"GenusAverage",1
"Metabolus",52,"GenusAverage",1
"Metachirus",372.8,"GenusAverage",8
"Metacyrba",0.0112,"GenusAverage",0
"Metahomaloptera",4.7,"GenusAverage",1
"Metallura",4.687,"GenusAverage",24
"Metapenaeopsis",9.917,"GenusAverage",2
"Metapenaeus",18.42,"GenusAverage",4
"Metasthenurus",55000,"GenusAverage",1
"Metazygia",0.01755,"GenusAverage",0
"Metelectrona",6.316,"GenusAverage",1
"Meterythrops",0.09175,"GenusAverage",1
"Metopidius",160.1,"GenusAverage",3
"Metopograpsus",8.5,"GenusAverage",1
"Metopothrix",11.21,"GenusAverage",2
"Metridia",0.001712,"GenusAverage",3
"Metridiochoerus",142000,"GenusAverage",2
"Metriopelia",61.48,"GenusAverage",7
"Metynnis",200.7,"GenusAverage",3
"Metzia",8.833,"GenusAverage",3
"Meuschenia",1688,"GenusAverage",1
"Micaelamys",46.96,"GenusAverage",5
"Mico",369.4,"GenusAverage",27
"Micoureus",120.2,"GenusAverage",16
"Micrablepharus",1.702,"GenusAverage",5
"Micralestes",1.1,"GenusAverage",1
"Micrastur",347.1,"GenusAverage",16
"Micrathena",0.052,"GenusAverage",0
"Micrathene",36.83,"GenusAverage",6
"Micrelaps",18.63,"GenusAverage",6
"Microakodontomys",11.2,"GenusAverage",1
"Microbates",11.06,"GenusAverage",4
"Microcanthus",93.4,"GenusAverage",1
"Microcarbo",616.8,"GenusAverage",5
"Microcavia",243,"GenusAverage",14
"Microcebus",66.4,"GenusAverage",88
"Microcerculus",18.93,"GenusAverage",10
"Microchera",2.65,"GenusAverage",2
"Microchirus",45.92,"GenusAverage",3
"Microcystis",8.132e-09,"GenusAverage",2
"Microdevario",0.1,"GenusAverage",1
"Microdillus",9.54,"GenusAverage",2
"Microdipodops",12.43,"GenusAverage",15
"Microdynamis",46.93,"GenusAverage",2
"Microeca",13.13,"GenusAverage",20
"Microgale",15.7,"GenusAverage",88
"Microgecko",0.8408,"GenusAverage",9
"Microgenys",1.6,"GenusAverage",1
"Microglanis",3.18,"GenusAverage",2
"Microhierax",46.96,"GenusAverage",10
"Microhydromys",20.78,"GenusAverage",6
"Microhyla",1.296,"GenusAverage",9
"Microligea",12.99,"GenusAverage",2
"Microlinyphia",0.000225,"GenusAverage",1
"Microlophus",49.51,"GenusAverage",45
"Micromacronus",8.625,"GenusAverage",4
"Micromesistius",423.8,"GenusAverage",3
"Micrometrus",71.8,"GenusAverage",0
"Micrommata",0.004209,"GenusAverage",1
"Micromonacha",19.8,"GenusAverage",2
"Micromurexia",40.94,"GenusAverage",1
"Micromys",5.634,"GenusAverage",8
"Micronisus",133.1,"GenusAverage",2
"Micronycteris",7.37,"GenusAverage",25
"Micropalama",42.75,"GenusAverage",3
"Micropanchax",76.5,"GenusAverage",0
"Microparra",41.3,"GenusAverage",2
"Micropechis",2226,"GenusAverage",2
"Micropercops",2.6,"GenusAverage",1
"Microperoryctes",237.6,"GenusAverage",14
"Microphis",7.329,"GenusAverage",1
"Microphysogobio",12.75,"GenusAverage",17
"Micropisthodon",55,"GenusAverage",1
"Micropogonias",1045,"GenusAverage",4
"Micropotamogale",85.52,"GenusAverage",11
"Micropsectra",3.8e-06,"GenusAverage",1
"Micropsitta",13.29,"GenusAverage",11
"Micropternus",88.4,"GenusAverage",1
"Micropteropus",32.3,"GenusAverage",8
"Micropterus",3759,"GenusAverage",14
"Micropygia",31.2,"GenusAverage",2
"Microrhopias",8.175,"GenusAverage",2
"Microryzomys",13.5,"GenusAverage",8
"Microsciurus",99.92,"GenusAverage",18
"Microspathodon",155,"GenusAverage",0
"Microspingus",19.2,"GenusAverage",1
"Microsternarchus",12.38,"GenusAverage",0
"Microstilbon",2.5,"GenusAverage",2
"Microstomus",1056,"GenusAverage",4
"Microtendipes",0.0001915,"GenusAverage",1
"Microthrissa",3.4,"GenusAverage",1
"Microtus",40.22,"GenusAverage",260
"Micruroides",57.48,"GenusAverage",3
"Micrurus",250.1,"GenusAverage",101
"Miichthys",3858,"GenusAverage",2
"Mikrogeophagus",0.6249,"GenusAverage",0
"Miliaria",50.45,"GenusAverage",2
"Millardia",89.81,"GenusAverage",14
"Milvago",307.9,"GenusAverage",6
"Milvus",827.4,"GenusAverage",17
"Mimetillus",8.83,"GenusAverage",4
"Mimizuku",253,"GenusAverage",1
"Mimon",16.81,"GenusAverage",12
"Mimophis",150.3,"GenusAverage",1
"Mimus",59.28,"GenusAverage",32
"Mindomys",60.5,"GenusAverage",1
"Miniopterus",9.41,"GenusAverage",63
"Minla",16.83,"GenusAverage",7
"Mino",195.8,"GenusAverage",5
"Minous",46.2,"GenusAverage",1
"Mintonophis",213.6,"GenusAverage",1
"Minytrema",1288,"GenusAverage",2
"Mionectes",13.56,"GenusAverage",14
"Miopithecus",1228,"GenusAverage",12
"Miracinonyx",88000,"GenusAverage",2
"Mirafra",28.84,"GenusAverage",70
"Miralia",111.6,"GenusAverage",1
"Mirimiri",250.5,"GenusAverage",1
"Mirounga",1035000,"GenusAverage",12
"Mirza",301.8,"GenusAverage",8
"Misgurnus",39.93,"GenusAverage",4
"Misumenoides",0.04115,"GenusAverage",0
"Misumenops",0.03,"GenusAverage",1
"Mitophis",1.85,"GenusAverage",4
"Mitrephanes",9.298,"GenusAverage",4
"Mitrospingus",40.86,"GenusAverage",4
"Mitu",2780,"GenusAverage",9
"Mituliodon",0.1535,"GenusAverage",0
"Miturga",0.643,"GenusAverage",0
"Mixcoatlus",80.27,"GenusAverage",3
"Mixotoxodon",1e+06,"GenusAverage",2
"Mnemiopsis",0.24,"GenusAverage",0
"Mniarogekko",61.4,"GenusAverage",4
"Mniotilta",8.93,"GenusAverage",5
"Mobula",323100,"GenusAverage",4
"Mochlus",40.69,"GenusAverage",27
"Modiolis",287,"GenusAverage",1
"Modulatrix",32.13,"GenusAverage",4
"Moenkhausia",3.866,"GenusAverage",5
"Mogera",110.7,"GenusAverage",19
"Mogurnda",23.2,"GenusAverage",1
"Moho",48.44,"GenusAverage",5
"Mohoua",19.42,"GenusAverage",12
"Moira",33.3,"GenusAverage",1
"Mokopirirakau",15.05,"GenusAverage",9
"Mola",1950000,"GenusAverage",4
"Moloch",48.15,"GenusAverage",4
"Molossops",7.814,"GenusAverage",13
"Molossus",21.3,"GenusAverage",26
"Molothrus",65.83,"GenusAverage",25
"Molva",10060,"GenusAverage",3
"Momotus",116,"GenusAverage",14
"Monacanthus",290.6,"GenusAverage",1
"Monachella",24.69,"GenusAverage",2
"Monachus",223600,"GenusAverage",12
"Monarcha",24.29,"GenusAverage",43
"Monasa",80.54,"GenusAverage",8
"Monias",138.2,"GenusAverage",2
"Monodactylus",417.2,"GenusAverage",2
"Monodelphis",81.62,"GenusAverage",74
"Monodon",1058000,"GenusAverage",12
"Monopeltis",88.4,"GenusAverage",40
"Monophyllus",11.85,"GenusAverage",8
"Monopterus",637,"GenusAverage",2
"Monostroma",10,"GenusAverage",1
"Monotaxis",5150,"GenusAverage",2
"Monotrete",50.6,"GenusAverage",2
"Montaspis",21.3,"GenusAverage",1
"Montatheris",24.6,"GenusAverage",1
"Monticola",38.72,"GenusAverage",29
"Monticolomys",25,"GenusAverage",4
"Montifringilla",35.08,"GenusAverage",12
"Montivipera",460.1,"GenusAverage",11
"Moolgarda",464.5,"GenusAverage",2
"Mops",22.25,"GenusAverage",46
"Morebilus",0.432,"GenusAverage",0
"Morelia",9645,"GenusAverage",7
"Morenelaphus",50000,"GenusAverage",3
"Morethia",2.52,"GenusAverage",20
"Moringua",68.75,"GenusAverage",2
"Mormoops",15.1,"GenusAverage",10
"Mormopterus",9.71,"GenusAverage",30
"Mormyrops",13750,"GenusAverage",1
"Mormyrus",3885,"GenusAverage",3
"Morococcyx",64.87,"GenusAverage",2
"Morone",11660,"GenusAverage",12
"Moroteuthis",1188,"GenusAverage",3
"Morphnarchus",1000,"GenusAverage",1
"Morphnus",1750,"GenusAverage",2
"Morunasaurus",76.72,"GenusAverage",6
"Morus",2550,"GenusAverage",18
"Moschiola",2525,"GenusAverage",9
"Moschus",12140,"GenusAverage",35
"Mosia",3.293,"GenusAverage",4
"Motacilla",22.78,"GenusAverage",33
"Moxostoma",3769,"GenusAverage",16
"Mugil",1913,"GenusAverage",8
"Mugilogobius",0.9667,"GenusAverage",3
"Muknalia",20500,"GenusAverage",1
"Mulleripicus",310.8,"GenusAverage",5
"Mulloidichthys",500.9,"GenusAverage",3
"Mullus",362.3,"GenusAverage",4
"Mungos",2135,"GenusAverage",13
"Mungotictis",664.2,"GenusAverage",8
"Munidia",6.3,"GenusAverage",1
"Muntiacus",19180,"GenusAverage",57
"Muraena",2521,"GenusAverage",2
"Muraenesox",30950,"GenusAverage",3
"Muraenolepis",200.6,"GenusAverage",3
"Murexechinus",43.33,"GenusAverage",4
"Murexia",76.87,"GenusAverage",15
"Muriculus",18.5,"GenusAverage",4
"Murina",5.995,"GenusAverage",54
"Mus",15.93,"GenusAverage",130
"Musca",0.01,"GenusAverage",1
"Muscardinus",24.25,"GenusAverage",10
"Muscicapa",14.01,"GenusAverage",65
"Muscicapella",11,"GenusAverage",1
"Muscidae",0.000521,"GenusAverage",2
"Muscigralla",12.61,"GenusAverage",2
"Muscipipra",27,"GenusAverage",2
"Muscisaxicola",24.09,"GenusAverage",25
"Musonycteris",11.31,"GenusAverage",2
"Musophaga",336.2,"GenusAverage",12
"Mussurana",294,"GenusAverage",4
"Mustela",551.5,"GenusAverage",113
"Mustelus",9194,"GenusAverage",2
"Mya",12.6,"GenusAverage",2
"Myadestes",36.35,"GenusAverage",24
"Myaka",4.2,"GenusAverage",1
"Mycerobas",67.21,"GenusAverage",8
"Mycteria",2476,"GenusAverage",14
"Mycteroperca",11820,"GenusAverage",9
"Myctophum",2.27,"GenusAverage",3
"Mydaus",2229,"GenusAverage",10
"Myersina",9.56,"GenusAverage",1
"Myersophis",41.4,"GenusAverage",1
"Myiagra",16.2,"GenusAverage",35
"Myiarchus",25.98,"GenusAverage",57
"Myiobius",11.88,"GenusAverage",9
"Myioborus",13.48,"GenusAverage",24
"Myiodynastes",43.32,"GenusAverage",14
"Myiomela",34.64,"GenusAverage",3
"Myiopagis",12.38,"GenusAverage",16
"Myioparus",12.74,"GenusAverage",8
"Myiophobus",10.88,"GenusAverage",15
"Myiopsitta",105.1,"GenusAverage",6
"Myiornis",5.309,"GenusAverage",8
"Myiotheretes",43.54,"GenusAverage",7
"Myiothlypis",14.1,"GenusAverage",13
"Myiotriccus",9.95,"GenusAverage",2
"Myiozetetes",25.49,"GenusAverage",8
"Mylesinus",1650,"GenusAverage",1
"Myleus",1539,"GenusAverage",3
"Myliobatis",22610,"GenusAverage",1
"Myllaena",8.105e-05,"GenusAverage",2
"Mylodon",1973000,"GenusAverage",3
"Mylohyus",75000,"GenusAverage",2
"Mylomys",154.5,"GenusAverage",7
"Mylopharodon",910,"GenusAverage",1
"Mylopharyngodon",48930,"GenusAverage",3
"Myloplus",1531,"GenusAverage",2
"Myocastor",6422,"GenusAverage",11
"Myodes",29.03,"GenusAverage",48
"Myoictis",211.1,"GenusAverage",9
"Myomimus",26.42,"GenusAverage",4
"Myomyrus",177.7,"GenusAverage",1
"Myomys",31.83,"GenusAverage",4
"Myomyscus",41.55,"GenusAverage",8
"Myonycteris",49.15,"GenusAverage",15
"Myophonus",102,"GenusAverage",12
"Myoprocta",1049,"GenusAverage",11
"Myopterus",17.47,"GenusAverage",6
"Myopus",24.85,"GenusAverage",10
"Myornis",21.22,"GenusAverage",2
"Myosciurus",90.74,"GenusAverage",6
"Myosorex",12.86,"GenusAverage",32
"Myospalax",263.6,"GenusAverage",11
"Myotis",9.134,"GenusAverage",380
"Myotomys",110.3,"GenusAverage",6
"Myotragus",43210,"GenusAverage",2
"Myoxocephalus",3343,"GenusAverage",7
"Myoxus",141.5,"GenusAverage",3
"Myrichthys",128,"GenusAverage",0
"Myriopholis",2.225,"GenusAverage",21
"Myriophyllum",10,"GenusAverage",1
"Myripristis",246.9,"GenusAverage",4
"Myrmarachne",0.00025,"GenusAverage",1
"Myrmeciza",28.19,"GenusAverage",39
"Myrmecobius",484.6,"GenusAverage",10
"Myrmecocichla",39.47,"GenusAverage",22
"Myrmecophaga",27530,"GenusAverage",9
"Myrmecotypus",0.0218,"GenusAverage",0
"Myrmia",2.21,"GenusAverage",1
"Myrmoborus",20.46,"GenusAverage",7
"Myrmochanes",12.49,"GenusAverage",2
"Myrmorchilus",23,"GenusAverage",2
"Myrmornis",46.7,"GenusAverage",2
"Myrmothera",49.89,"GenusAverage",4
"Myrmotherula",8.704,"GenusAverage",53
"Myroconger",201.7,"GenusAverage",1
"Myron",46.78,"GenusAverage",4
"Myrrophis",238.2,"GenusAverage",2
"Myrsinese",161000,"GenusAverage",1
"Myrtis",2.3,"GenusAverage",3
"Mysateles",1459,"GenusAverage",4
"Mysidetes",0.001205,"GenusAverage",1
"Mysis",0.0097,"GenusAverage",0
"Mysmena",1e-04,"GenusAverage",0
"Mysmenopsis",3e-04,"GenusAverage",0
"Mystaci",18.53,"GenusAverage",1
"Mystacina",20.7,"GenusAverage",10
"Mystacoleucus",83.3,"GenusAverage",1
"Mystacornis",24.58,"GenusAverage",3
"Mystromys",89.96,"GenusAverage",7
"Mystus",129.6,"GenusAverage",8
"Mythimna",0.0286,"GenusAverage",1
"Mytilid",17,"GenusAverage",1
"Mytilus",1.996,"GenusAverage",2
"Myuchelys",1542,"GenusAverage",4
"Myxocyprinus",9500,"GenusAverage",2
"Myxus",1797,"GenusAverage",1
"Myza",21.25,"GenusAverage",3
"Myzocallis",8e-04,"GenusAverage",1
"Myzomela",10.76,"GenusAverage",64
"Myzopoda",9.117,"GenusAverage",5
"Myzopsetta",1439,"GenusAverage",1
"Myzornis",11.92,"GenusAverage",3
"N.gen",5000,"GenusAverage",1
"Nacella",22.38,"GenusAverage",2
"Nactus",3.322,"GenusAverage",26
"Nadzikambia",12.67,"GenusAverage",4
"Naemorhedus",38340,"GenusAverage",25
"NaIa",49.2,"GenusAverage",1
"Naididae",1.76e-05,"GenusAverage",1
"Naja",2329,"GenusAverage",48
"Namazonurus",13.33,"GenusAverage",12
"Namibiana",4.04,"GenusAverage",5
"Namibornis",27.23,"GenusAverage",3
"Nandayus",128,"GenusAverage",2
"Nandinia",2719,"GenusAverage",7
"Nandopsis",323.1,"GenusAverage",0
"Nandus",36,"GenusAverage",1
"Nanger",56700,"GenusAverage",19
"Nangra",3.18,"GenusAverage",1
"Nangura",18.2,"GenusAverage",1
"Nannacara",2.9,"GenusAverage",1
"Nannatherina",7.3,"GenusAverage",1
"Nannobrachium",12.46,"GenusAverage",0
"Nannoperca",4.85,"GenusAverage",2
"Nannopsittaca",42.88,"GenusAverage",4
"Nannoscincus",1.034,"GenusAverage",22
"Nannosciurus",42.25,"GenusAverage",3
"Nannospalax",161,"GenusAverage",5
"Nannostomus",0.41,"GenusAverage",1
"Nanonycteris",23.86,"GenusAverage",5
"Nanorana",31.72,"GenusAverage",4
"Nansenia",53.17,"GenusAverage",1
"Napaeozapus",20.68,"GenusAverage",9
"Napothera",27.54,"GenusAverage",9
"Narcetes",793.3,"GenusAverage",2
"Narceus",2.5,"GenusAverage",1
"Narcine",576.2,"GenusAverage",1
"Narudasia",0.7755,"GenusAverage",2
"Nasalis",12390,"GenusAverage",9
"Nasica",92,"GenusAverage",2
"Naso",4309,"GenusAverage",1
"Nasua",3913,"GenusAverage",21
"Nasuella",1561,"GenusAverage",5
"Natalus",5.823,"GenusAverage",15
"Natator",71100,"GenusAverage",4
"Natriciteres",36.58,"GenusAverage",11
"Natrix",456.4,"GenusAverage",9
"Naultinus",11.35,"GenusAverage",18
"Navahoceros",149600,"GenusAverage",2
"Navicula",2.693e-09,"GenusAverage",4
"Naziritor",950.6,"GenusAverage",1
"Neacomys",15.24,"GenusAverage",18
"Neafrapus",23.58,"GenusAverage",7
"Neamblysomus",29.94,"GenusAverage",8
"Nebria",0.0376,"GenusAverage",0
"Nebris",42.6,"GenusAverage",0
"Nebulifera",12.41,"GenusAverage",2
"Necora",75,"GenusAverage",0
"Necromys",37.39,"GenusAverage",32
"Necrosyrtes",2059,"GenusAverage",2
"Nectamia",2.14,"GenusAverage",1
"Nectarinia",9.887,"GenusAverage",169
"Nectogale",35.52,"GenusAverage",6
"Nectomys",239.9,"GenusAverage",18
"Necturus",92.6,"GenusAverage",1
"Negaprion",183700,"GenusAverage",0
"Nelsonia",54.25,"GenusAverage",5
"Nelusetta",4466,"GenusAverage",3
"Nemadactylus",4000,"GenusAverage",1
"Nemadoras",52,"GenusAverage",1
"Nematalosa",328,"GenusAverage",6
"Nemateleotris",3.7,"GenusAverage",2
"Nematobrachion",0.0065,"GenusAverage",1
"Nematobrycon",1,"GenusAverage",1
"Nematocarcinus",0.294,"GenusAverage",1
"Nematoda",2.61e-07,"GenusAverage",1
"Nematoscelis",0.0075,"GenusAverage",1
"Nematostella",17.5,"GenusAverage",1
"Nemipterus",166.5,"GenusAverage",17
"Nemopilema",2e+05,"GenusAverage",1
"Nemosia",16.11,"GenusAverage",3
"Nemotelus",6e-04,"GenusAverage",1
"Nemurella",0.0001019,"GenusAverage",1
"Neoarius",14010,"GenusAverage",2
"Neoascia",8e-04,"GenusAverage",1
"Neocalanus",0.009583,"GenusAverage",2
"Neoceratias",2.3,"GenusAverage",1
"Neoceratodus",37450,"GenusAverage",2
"Neochelidon",10.76,"GenusAverage",2
"Neochelon",231.8,"GenusAverage",1
"Neochen",1250,"GenusAverage",2
"Neochmia",10.87,"GenusAverage",12
"Neochoerus",93330,"GenusAverage",4
"Neocichla",66.68,"GenusAverage",4
"Neocnus",10180,"GenusAverage",3
"Neocossyphus",52.57,"GenusAverage",9
"Neocrex",60.67,"GenusAverage",4
"Neoctantes",32,"GenusAverage",2
"Neocyttus",1497,"GenusAverage",3
"Neodon",53.23,"GenusAverage",9
"Neodontobutis",12,"GenusAverage",1
"Neodraco",6.375,"GenusAverage",0
"Neodrepanis",6.808,"GenusAverage",5
"Neofelis",20120,"GenusAverage",10
"Neofiber",266.2,"GenusAverage",5
"Neogobius",321,"GenusAverage",0
"Neohomaloptera",0.1,"GenusAverage",1
"Neohydromys",18.75,"GenusAverage",1
"Neohylomys",57.07,"GenusAverage",4
"Neolalage",16.82,"GenusAverage",2
"Neolamprologus",10.3,"GenusAverage",1
"Neolestes",22.31,"GenusAverage",3
"Neolicaphrium",47120,"GenusAverage",1
"Neolissochilus",4126,"GenusAverage",5
"Neolithodes",1043,"GenusAverage",1
"Neolitsea",1549000,"GenusAverage",1
"Neomicroxus",26,"GenusAverage",2
"Neomixis",7.952,"GenusAverage",7
"Neomonachus",211500,"GenusAverage",3
"Neomorphus",358.3,"GenusAverage",10
"Neomys",13.28,"GenusAverage",20
"Neon",0.0001462,"GenusAverage",1
"Neoniphon",69.9,"GenusAverage",0
"Neonycteris",6.705,"GenusAverage",2
"Neopagetopsis",1308,"GenusAverage",1
"Neopelma",15.7,"GenusAverage",10
"Neophascogale",212,"GenusAverage",5
"Neophema",44.87,"GenusAverage",28
"Neophoca",136500,"GenusAverage",9
"Neophocaena",32710,"GenusAverage",11
"Neophron",2009,"GenusAverage",5
"Neopipo",7.942,"GenusAverage",3
"Neoplatycephalus",1650,"GenusAverage",1
"Neoplecostomus",10.7,"GenusAverage",1
"Neopsephotus",45.06,"GenusAverage",5
"Neopsittacus",42.88,"GenusAverage",4
"Neopteryx",200.8,"GenusAverage",2
"Neoromicia",5.673,"GenusAverage",38
"Neosalanx",1.5,"GenusAverage",1
"Neosclerocalyptus",2e+05,"GenusAverage",2
"Neoscona",0.08508,"GenusAverage",1
"Neoscopelus",130.7,"GenusAverage",1
"Neoscorpis",1600,"GenusAverage",1
"Neosiluris",300.5,"GenusAverage",1
"Neosilurus",169,"GenusAverage",1
"Neospiza",39.2,"GenusAverage",1
"Neotamias",73.04,"GenusAverage",23
"Neotetracus",68.45,"GenusAverage",4
"Neothoracophorus",8e+05,"GenusAverage",1
"Neothraupis",28.1,"GenusAverage",2
"Neotis",4273,"GenusAverage",8
"Neotoma",219.1,"GenusAverage",118
"Neotomodon",44.37,"GenusAverage",7
"Neotomys",64.5,"GenusAverage",4
"Neotragus",4172,"GenusAverage",18
"Neotrypaea",3,"GenusAverage",1
"Neovison",1070,"GenusAverage",7
"Neoxolmis",77,"GenusAverage",2
"Nephelomyias",9.933,"GenusAverage",3
"Nephelomys",113.8,"GenusAverage",7
"Nephelornis",16.17,"GenusAverage",2
"Nephrops",90.53,"GenusAverage",2
"Nephrurus",21.08,"GenusAverage",22
"Nephtys",0.3755,"GenusAverage",1
"Neptunea",86.04,"GenusAverage",1
"Neptunia",187.5,"GenusAverage",1
"Nepytia",0.0544,"GenusAverage",1
"Nereis",1.95,"GenusAverage",2
"Nereocystis",42,"GenusAverage",1
"Nerodia",866.8,"GenusAverage",33
"Nerophis",23.72,"GenusAverage",0
"Nesasio",1155,"GenusAverage",2
"Nesiarchus",13300,"GenusAverage",1
"Nesillas",18.49,"GenusAverage",11
"Nesiotites",23.25,"GenusAverage",3
"Nesocharis",9.264,"GenusAverage",8
"Nesocichla",91,"GenusAverage",2
"Nesoclopeus",546.5,"GenusAverage",2
"Nesoctites",32.6,"GenusAverage",2
"Nesoenas",244,"GenusAverage",4
"Nesofregetta",69.17,"GenusAverage",3
"Nesokia",378,"GenusAverage",6
"Nesolagus",1806,"GenusAverage",5
"Nesomys",176.5,"GenusAverage",14
"Nesophontes",50.24,"GenusAverage",8
"Nesopsar",39.52,"GenusAverage",4
"Nesoptilotis",27.03,"GenusAverage",3
"Nesoromys",65.5,"GenusAverage",1
"Nesoryzomys",69.56,"GenusAverage",8
"Nesospingus",35.2,"GenusAverage",3
"Nesospiza",35.35,"GenusAverage",7
"Nesotragus",6500,"GenusAverage",2
"Nesotriccus",11,"GenusAverage",2
"Nessia",2.937,"GenusAverage",17
"Nessorhamphus",281.7,"GenusAverage",1
"Nestor",657.3,"GenusAverage",12
"Nestus",0.0004556,"GenusAverage",4
"Netta",991.3,"GenusAverage",15
"Nettapus",299.3,"GenusAverage",12
"Nettastoma",352.4,"GenusAverage",2
"Netuma",68830,"GenusAverage",1
"Neurergus",75.45,"GenusAverage",3
"Neurotrichus",9.413,"GenusAverage",6
"Neuryurus",311000,"GenusAverage",1
