Index,Continent,Species Distribution,Order,FAMILY,Genus,Species,synonyms,Common,LogMass (g),Combined.Mass (g),Mass Reference,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5733,SA,,Pilosa,Megalonychidae,Nothrotherium,maquinense,,,5.176,150000,1,,,,,,,,,,,,,,,,,,, Jakway," George E. ""Pleistocene Lagomorpha and Rodentia from the San Josecito Cave", Nuevo Leon," Mexico."" Transactions of the Kansas Academy of Science (1903) (1958): 313-327. Huckell", B. B., & Haynes Jr," C. V. (2003). The Ventana complex: New dates and new ideas on its place in Early Holocene western prehistory. Amer""""DB", Jakway," George E. ""Pleistocene Lagomorpha and Rodentia from the San Josecito Cave", Nuevo Leon," Mexico."" Transactions of the Kansas Academy of Science (1903) (1958): 313-327. Huckell", B. B., & Haynes Jr," C. V. (2003). The Ventana complex: New dates and new ideas on its place in Early Holocene w""""B", Jakway," George E. ""Pleistocene Lagomorpha and Rodentia from the San Josecito Cave", Nuevo Leon," Mexico."" Transactions of the Kansas Academy of Science (1903) (1958): 313-327. Huckell", B. B., & Haynes Jr," C. V. (2003). The Ventana complex: New dates and new ideas on its pla""""", Jakway," George E. ""Pleistocene Lagomorpha and Rodentia from the San Josecito Cave", Nuevo Leon," Mexico."" Transactions of the Kansas Academy of Science (1903) (1958): 313-327. Huckell", B. B., & Haynes Jr," C. V. (2003). The Ventana complex: New dates and"""" Jakway"," George E. ""Pleistocene Lagomorpha and Rodentia from the San Josecito Cave", Nuevo Leon," Mexico."" Transactions of the Kansas Academy of Science (1903) (1958): 313-327. Huckell", B. B., & Haynes Jr," C. V. (2003). The Ventana co""""Jakway"," George E. ""Pleistocene Lagomorpha and Rodentia from the San Josecito Cave", Nuevo Leon," Mexico."" Transactions of the Kansas Academy of Science (1903) (1958): 313-327. Huckell", B. B., & Haynes Jr," C. V. (20""""akway"," George E. ""Pleistocene Lagomorpha and Rodentia from the San Josecito Cave", Nuevo Leon," Mexico."" Transactions of the Kansas Academy of Science (1903) (1958): 313-327. Huckell", B. B.," & Ha""""kway"," George E. ""Pleistocene Lagomorpha and Rodentia from the San Josecito Cave", Nuevo Leon," Mexico."" Transactions of the Kansas Academy of Science (1903) (1958): 313-327. Huc""""way"," George E. ""Pleistocene Lagomorpha and Rodentia from the San Josecito Cave", Nuevo Leon," Mexico."" Transactions of the Kansas Academy of Science (1903) (195""""ay"," George E. ""Pleistocene Lagomorpha and Rodentia from the San Josecito Cave", Nuevo Leon," Mexico."" Transactions of the Kansas Academy of Scie""""y"," George E. ""Pleistocene Lagomorpha and Rodentia from the San Josecito Cave", Nuevo Leon," Mexico."" Transactions of the Kansas A"""""," George E. ""Pleistocene Lagomorpha and Rodentia from the San Josecito Cave", Nuevo Leon," Mexico."" Transactions of"""" George E. ""Pleistocene Lagomorpha and Rodentia from the San Josecito Cave", Nuevo Leon," Mexico."" Tra""""George E. ""Pleistocene Lagomorpha and Rodentia from the San Josecito Cave", Nuevo Leon," M""""eorge E. ""Pleistocene Lagomorpha and Rodentia from the San Josecito Cave"," Nue""""orge E. ""Pleistocene Lagomorpha and Rodentia from the San Josecito """"rge E. ""Pleistocene Lagomorpha and Rodentia from the San J""""ge E. ""Pleistocene Lagomorpha and Rodentia from th""""e E. ""Pleistocene Lagomorpha and Rodentia f"""" E. ""Pleistocene Lagomorpha and Roden""""E. ""Pleistocene Lagomorpha and R"""". ""Pleistocene Lagomorpha an"""" ""Pleistocene Lagomorpha """"""Pleistocene Lagomorpha""""Pleistocene Lagomorpha""",
5735,SA,,Pilosa,Megalonychidae,Ocnopus,gracilis,,,5.477,3.00E+05,11_ 41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5763,SA,,Pilosa,Megalonychidae,Valgipes,deformis,,,5.301,2.00E+05,41_ 50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5705,SA,,Pilosa,Megatheriidae,Eremotherium,laurillardi,,,6.544,3500000,23_ 32_ 58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5723,SA,,Pilosa,Megatheriidae,Megatherium,americanum,,,6.797,6265000,39. 43_ 55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5743,SA,,Pilosa,Megatheriidae,Paramegatherium,nazarrei,sp. Unclear,,6.544,3500000,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5708,SA,,Pilosa,Mylodontidae,Glossotherium,myloides,G. myloides and G. robustum might be the same,giant ground sloth,6.079,1200000,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5709,SA,,Pilosa,Mylodontidae,Glossotherium,robustum,,giant ground sloth,6.234,1713000,39_ 43_ 55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5720,SA,,Pilosa,Mylodontidae,Lestodon,armatus,Lestodon trigonidens?,giant ground sloth,6.531,3397000,"Czerwonogora, Ada, and Richard A. Fariâ€“a. How many Pleistocene species of Lestodon (Mammalia",,,,,,,,,,,,,,,,,,,Browse,same as family,terr,,Good taxonomy,"Bargo 2003(?), Encyclopedia of Life and Czerwonogora and Farina 2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5727,SA,,Pilosa,Mylodontidae,Mylodon,darwini,renamed?,,6.397940009,2.50E+06,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5750,SA,,Pilosa,Mylodontidae,Scelidodon,sp.,Catonyx?,,6,1.00E+06,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5751,SA,,Pilosa,Mylodontidae,Scelidotherium,leptocephalum,,large ground sloth,6.049,1119000,39_ 43_ 55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5332,SA,,Pilosa,Myrmecophagidae,Myrmecophaga,tridactyla,,Giant Anteater,4.349,22333.151,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5616,SA,,Pilosa,Myrmecophagidae,Tamandua,mexicana,,Northern Tamandua,3.624,4209.98,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5617,SA,,Pilosa,Myrmecophagidae,Tamandua,tetradactyla,,"Southern Tamandua, Northern Tamandua, Collared Anteater, Tamandua, Lesser Anteater",3.742,5515.057,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4854,SA,,Primates,Aotidae,Aotus,hershkovitzi, , ,2.903,800,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4856,SA,,Primates,Aotidae,Aotus,lemurinus,Aotus hershkovitzi  ,"Colombian Night Monkey, Lemurine Night Monkey, Gray-bellied Night Monkey",2.941,872.991,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4857,SA,,Primates,Aotidae,Aotus,miconax,,"Andean Night Monkey, Peruvian Night Monkey, Mono Lechuza",2.903,800,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4858,SA,,Primates,Aotidae,Aotus,nancymaae,,"Nancy Ma's Night Monkey, Peruvian Red-necked Owl Monkey, Ma's Night Monkey",2.897,788.007,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4859,SA,,Primates,Aotidae,Aotus,nigriceps,,"Black-headed Night Monkey, Peruvian Night Monkey",3.025,1060.01,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4860,SA,,Primates,Aotidae,Aotus,trivirgatus,,"Northern Night Monkey, Three-striped Gray Night Monkey, Douroucouli, Northern Owl Monkey, Owl Monkey, Night Monkey, Three-striped Night Monkey",2.954,899.995,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4861,SA,,Primates,Aotidae,Aotus,vociferans,,"Spix's Night Monkey, Spix's Owl Monkey, Noisy Night Monkey, Colombian Gray Night Monkey, Night Monkey",2.941,872.991,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4835,SA,,Primates,Atelidae,Alouatta,belzebul,,"Red-handed Howler Monkey, Black and Red Howler, Red-handed Howler, Red-handed Howling Monkey",3.806,6400,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4836,SA,,Primates,Atelidae,Alouatta,caraya,,"Black-and-gold Howler Monkey, Black Howling Monkey, Black Howler Monkey, Black Howler",3.768,5862.461,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4838,SA,,Primates,Atelidae,Alouatta,palliata,,"Mantled Howler Monkey, South Pacific Blackish Howling Monkey, Ecuadorian Mantled Howling Monkey, Mantled Howler",3.862,7274.95,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4839,SA,,Primates,Atelidae,Alouatta,sara,,"Bolivian Red Howler Monkey, Bolivian Red Howling Monkey, Bolivian Red Howler",3.82,6611.043,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4840,SA,,Primates,Atelidae,Alouatta,seniculus, , ,3.789,6145.539,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4878,SA,,Primates,Atelidae,Ateles,belzebuth,Ateles belzebuth subspecies belzebuth,"White-bellied Spider Monkey, White-fronted Spider Monkey, Long-haired Spider Monkey",3.699,5000,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4879,SA,,Primates,Atelidae,Ateles,chamek,,"Black-faced Black Spider Monkey, Peruvian Black Spider Monkey, Peruvian Spider Monkey, Chamek Spider Monkey",3.778,5999.983,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4880,SA,,Primates,Atelidae,Ateles,fusciceps,,"Brown-headed Spider Monkey, Black-headed Spider Monkey",3.959,9100,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4881,SA,,Primates,Atelidae,Ateles,marginatus,Ateles belzebuth subspecies marginatus,"White-cheeked Spider Monkey, White-whiskered Spider Monkey",3.778,5999.983,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4882,SA,,Primates,Atelidae,Ateles,paniscus,,"Guiana Spider Monkey, Red-faced Black Spider Monkey, Red-faced Spider Monkey, Black Spider Monkey",3.898,7900.053,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4904,SA,,Primates,Atelidae,Brachyteles,arachnoides,,"Southern Muriqui, Southern Woolly Spider Monkey, Woolly Spider Monkey, Muriqui",4.13,13499.883,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187,SA,,Primates,Atelidae,Lagothrix,lagotricha,Lagothrix lagothricha  ,"Common Woolly Monkey, Humboldt's Woolly Monkey, Woolly Monkey",3.799,6299.992,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4935,SA,,Primates,Callitrichidae,Callithrix,humeralifer, , ,2.544,350.002,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5196,SA,,Primates,Callitrichidae,Leontopithecus,chrysomela, , ,2.845,700.003,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4837,SA,,Primates,Cebidae,Alouatta,guariba,Alouatta fusca  ,"Brown Howler, Brown Howling Monkey, Southern Brown Howling Monkey, Brown Howler Monkey",3.903,8000,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4852,SA,,Primates,Cebidae,Aotus,azarai, , ,2.984,962.897,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4853,SA,,Primates,Cebidae,Aotus,brumbacki,Aotus lemurinus subspecies brumbacki,Brumback's Night Monkey,2.903,800,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4855,SA,,Primates,Cebidae,Aotus,infulatus, , ,2.903,800,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5690,SA,,Primates,Cebidae,Caipora,bambuiorum,,,4.312,20500,46,,,,,,,,,,,,,,,,,,, Walter Carl," and Castor Cartelle. ""A complete skeleton of the giant South Americ""""rtelle", Castor," and Walter Carl Hartwig. ""A new extinct primate among the Pleistocene megafauna of Bahia"," Brazil."" Proceedings of the National Academy of Sciences 93.13 (1996): 6405-6409.; Hartwig", Walter Carl," and Castor Cartelle. ""A c""""telle", Castor," and Walter Carl Hartwig. ""A new extinct primate among the Pleistocene megafauna of Bahia"," Brazil."" Proceedings of the National Academy of Sciences 93.13 (1996): 6405-6409.; Hartwi""""elle", Castor," and Walter Carl Hartwig. ""A new extinct primate among the Pleistocene megafauna of Bahia"," Brazil."" Proceedings of the National Academy of S""""lle", Castor," and Walter Carl Hartwig. ""A new extinct primate among the Pleistocene megafauna of Bahia"," Brazil."" P""""le", Castor," and Walter Carl Hartwig. ""A new extinct primate among the Plei""""e", Castor," and Walter Carl Hartwig. """,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4930,SA,,Primates,Cebidae,Callimico,goeldii,,"Goeldi's Monkey, Callimico, Goeldi's Tamarin, Goeldi's Marmoset",2.681,479.999,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4931,SA,,Primates,Cebidae,Callithrix,argentata, , ,2.643,439.997,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4932,SA,,Primates,Cebidae,Callithrix,aurita,,"Buffy-tufted-ear Marmoset, White-eared Marmoset, Buffy-tufted Marmoset, Buffy Tufted-ear Marmoset",2.534,342.003,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4933,SA,,Primates,Cebidae,Callithrix,flaviceps,,Buffy-headed Marmoset,2.534,342.003,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4934,SA,,Primates,Cebidae,Callithrix,geoffroyi,,"Geoffroy's Tufted-ear Marmoset, White-fronted Marmoset, White-faced Marmoset, Geoffroy's Marmoset, White-headed Marmoset",2.534,342.003,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4936,SA,,Primates,Cebidae,Callithrix,jacchus,,"Common Marmoset, White-tufted-ear Marmoset",2.465,291.998,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4937,SA,,Primates,Cebidae,Callithrix,kuhlii,,"Wied's Marmoset, Wied's Black-tufted-ear Marmoset",2.534,342.003,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4938,SA,,Primates,Cebidae,Callithrix,penicillata,,"Black-pencilled Marmoset, Black-tufted Marmoset, Black-tufted-ear Marmoset",2.534,342.003,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4939,SA,,Primates,Cebidae,Callithrix,pygmaea, , ,2.097,125,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4964,SA,,Primates,Cebidae,Cebus,albifrons,Cebus albifrons subspecies albifrons|Cebus albifrons subspecies hypoleucus|Simia albifrons,"Humboldt's White-fronted Capuchin, White-fronted Capuchin",3.42,2628.996,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4965,SA,,Primates,Cebidae,Cebus,apella, , ,3.398,2500,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4966,SA,,Primates,Cebidae,Cebus,capucinus, , ,3.437,2733.317,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4967,SA,,Primates,Cebidae,Cebus,olivaceus, , ,3.415,2599.98,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5197,SA,,Primates,Cebidae,Leontopithecus,chrysopygus,,"Black Lion Tamarin, Golden-rumped Lion Tamarin",2.845,700.003,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5198,SA,,Primates,Cebidae,Leontopithecus,rosalia,,Golden Lion Tamarin,2.729,535.501,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186,SA,,Primates,Cebidae,Oreonax,flavicauda,Lagothrix flavicauda  ,"Peruvian Yellow-tailed Woolly Monkey, Yellow-tailed Woolly Monkey",3.833,6800.017,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5558,SA,,Primates,Cebidae,Saguinus,bicolor,Saguinus bicolor subspecies bicolor,"Brazilian Bare-faced Tamarin, Pied Bare-faced Tamarin, Pied Bare-face Tamarin, Pied Tamarin",2.667,464.997,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5559,SA,,Primates,Cebidae,Saguinus,fuscicollis,,"Saddleback Tamarin, Andean Saddle-back Tamarin",2.588,386.999,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5560,SA,,Primates,Cebidae,Saguinus,geoffroyi,,"Geoffroy's Tamarin, Red Crested Bare-face Tamarin, Geoffroy's Tamarin",2.687,486.497,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5561,SA,,Primates,Cebidae,Saguinus,imperator,,"Emperor Tamarin, Black-chinned Emperor Tamarin",2.602,400,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5562,SA,,Primates,Cebidae,Saguinus,inustus,,"Mottled-face Tamarin, Mottle-face Tamarin",2.613,410.497,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5563,SA,,Primates,Cebidae,Saguinus,labiatus,,"Red-chested Mustached Tamarin, Red-bellied Tamarin",2.76,575.003,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5564,SA,,Primates,Cebidae,Saguinus,leucopus,,"Silvery-brown Tamarin, White-footed Tamarin, Silvery-brown Bare-face Tamarin",2.643,439.997,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5565,SA,,Primates,Cebidae,Saguinus,midas,,"Golden-handed Tamarin, Midas Tamarin, Red-handed Tamarin, Yellow-handed Tamarin",2.732,539.995,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5566,SA,,Primates,Cebidae,Saguinus,mystax,,"Moustached Tamarin, Spix's Moustached Tamarin, Black-chested Mustached Tamarin",2.791,618.002,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5567,SA,,Primates,Cebidae,Saguinus,nigricollis,,"Black Mantle Tamarin, Hernâ€¡ndez-camacho's Black Mantle Tamarin",2.665,461.998,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5568,SA,,Primates,Cebidae,Saguinus,oedipus,Simia oedipus,"Cotton-headed Tamarin, Cotton-top Tamarin",2.633,430.002,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5569,SA,,Primates,Cebidae,Saguinus,tripartitus,,"Golden-mantle Saddleback Tamarin, Golden-mantled Saddle-back Tamarin, Golden-mantled Tamarin",2.595,393.496,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5570,SA,,Primates,Cebidae,Saimiri,boliviensis,,"Bolivian/peruvian Squirrel Monkey, Bolivian Squirrel Monkey, Black-headed Squirrel Monkey",2.789,615.007,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5571,SA,,Primates,Cebidae,Saimiri,sciureus,,"Common Squirrel Monkey, South American Squirrel Monkey",2.871,743.242,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5572,SA,,Primates,Cebidae,Saimiri,ustus,,"Golden-backed Squirrel Monkey, Bare-eared Squirrel Monkey, Golden-backed Squirel Monkey",3,1000,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5573,SA,,Primates,Cebidae,Saimiri,vanzolinii,,"Black-headed Squirrel Monkey, Black Squirrel Monkey",2.886,769.609,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4912,SA,,Primates,Pitheciidae,Cacajao,calvus,,"Bald-headed Uacari, White Uakari, Bald Uacari, Bald Uakari, Red-and-white Uacari, Red Uakari, Bald-headed Uakari",3.763,5796.022,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4913,SA,,Primates,Pitheciidae,Cacajao,melanocephalus, , ,3.491,3100,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4917,SA,,Primates,Pitheciidae,Callicebus,brunneus,,"Brown Titi Monkey, Brown Titi",2.997,992.407,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
