id,wsc_lsid,originalName,family,genus,species,subspecies,trait,traitFullName,traitCategory,value,value_numeric,measure,sex,lifeStage,frequency,sampleSize,treatment,method,methodFullName,dateText,dateStart,dateEnd,note,location,decimalLatitude,decimalLongitude,altitude,verbatimLocality,countryCode,countryName,habitatVerbatim,microhabitatVerbatim,datasetName,datasetRestrictedAccess,reference,referenceFull,referenceDOI,rowLinks
1127700,urn:lsid:nmbe.ch:spidersp:026117,Zodarion rubidum,Zodariidae,Zodarion,rubidum,,bodm,Body mass,Morphometry,0.00052,0.0005,Single observation,Unknown,Juvenile,,,,wei,Weighing,2023-09-12,Tue Sep 12 2023 00:00:00 GMT+0200 (Central European Summer Time),Tue Sep 12 2023 23:59:59 GMT+0200 (Central European Summer Time),,6l1hrAZe-,56.1489,10.182981,,aarhus,DNK,Denmark,reared in laboratory,,"Data for Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae)",Free access,Viel et al. 2025,"Viel, N., Bilde, T., Sorensen, J.G., Petillon, J., Pekar, S. 2025. Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae). Journal of Animal Ecology (submitted).",,45
1127701,urn:lsid:nmbe.ch:spidersp:026117,Zodarion rubidum,Zodariidae,Zodarion,rubidum,,bodm,Body mass,Morphometry,0.00053,0.0005,Single observation,Unknown,Juvenile,,,,wei,Weighing,2023-09-11,Mon Sep 11 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Sep 11 2023 23:59:59 GMT+0200 (Central European Summer Time),,6l1hrAZe-,56.1489,10.182981,,aarhus,DNK,Denmark,reared in laboratory,,"Data for Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae)",Free access,Viel et al. 2025,"Viel, N., Bilde, T., Sorensen, J.G., Petillon, J., Pekar, S. 2025. Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae). Journal of Animal Ecology (submitted).",,57
1127702,urn:lsid:nmbe.ch:spidersp:026117,Zodarion rubidum,Zodariidae,Zodarion,rubidum,,bodm,Body mass,Morphometry,0.00053,0.0005,Single observation,Unknown,Juvenile,,,,wei,Weighing,2023-09-12,Tue Sep 12 2023 00:00:00 GMT+0200 (Central European Summer Time),Tue Sep 12 2023 23:59:59 GMT+0200 (Central European Summer Time),,8dqk4wwnjk,49.178375,16.565217,,brno,CZE,Czechia,reared in laboratory,,"Data for Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae)",Free access,Viel et al. 2025,"Viel, N., Bilde, T., Sorensen, J.G., Petillon, J., Pekar, S. 2025. Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae). Journal of Animal Ecology (submitted).",,312
1127703,urn:lsid:nmbe.ch:spidersp:026117,Zodarion rubidum,Zodariidae,Zodarion,rubidum,,bodm,Body mass,Morphometry,0.00054,0.0005,Single observation,Unknown,Juvenile,,,,wei,Weighing,2023-09-11,Mon Sep 11 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Sep 11 2023 23:59:59 GMT+0200 (Central European Summer Time),,6l1hrAZe-,56.1489,10.182981,,aarhus,DNK,Denmark,reared in laboratory,,"Data for Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae)",Free access,Viel et al. 2025,"Viel, N., Bilde, T., Sorensen, J.G., Petillon, J., Pekar, S. 2025. Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae). Journal of Animal Ecology (submitted).",,132
1127704,urn:lsid:nmbe.ch:spidersp:026117,Zodarion rubidum,Zodariidae,Zodarion,rubidum,,bodm,Body mass,Morphometry,0.00054,0.0005,Single observation,Unknown,Juvenile,,,,wei,Weighing,2023-09-11,Mon Sep 11 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Sep 11 2023 23:59:59 GMT+0200 (Central European Summer Time),,6l1hrAZe-,56.1489,10.182981,,aarhus,DNK,Denmark,reared in laboratory,,"Data for Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae)",Free access,Viel et al. 2025,"Viel, N., Bilde, T., Sorensen, J.G., Petillon, J., Pekar, S. 2025. Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae). Journal of Animal Ecology (submitted).",,138
1127705,urn:lsid:nmbe.ch:spidersp:026117,Zodarion rubidum,Zodariidae,Zodarion,rubidum,,bodm,Body mass,Morphometry,0.00054,0.0005,Single observation,Unknown,Juvenile,,,,wei,Weighing,2023-09-11,Mon Sep 11 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Sep 11 2023 23:59:59 GMT+0200 (Central European Summer Time),,zekc69Ojg,42.5021124,2.113978,,mont_louis,FRA,France,reared in laboratory,,"Data for Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae)",Free access,Viel et al. 2025,"Viel, N., Bilde, T., Sorensen, J.G., Petillon, J., Pekar, S. 2025. Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae). Journal of Animal Ecology (submitted).",,216
1127706,urn:lsid:nmbe.ch:spidersp:026117,Zodarion rubidum,Zodariidae,Zodarion,rubidum,,bodm,Body mass,Morphometry,0.00054,0.0005,Single observation,Unknown,Juvenile,,,,wei,Weighing,2023-09-12,Tue Sep 12 2023 00:00:00 GMT+0200 (Central European Summer Time),Tue Sep 12 2023 23:59:59 GMT+0200 (Central European Summer Time),,zekc69Ojg,42.5021124,2.113978,,mont_louis,FRA,France,reared in laboratory,,"Data for Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae)",Free access,Viel et al. 2025,"Viel, N., Bilde, T., Sorensen, J.G., Petillon, J., Pekar, S. 2025. Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae). Journal of Animal Ecology (submitted).",,249
1127707,urn:lsid:nmbe.ch:spidersp:026117,Zodarion rubidum,Zodariidae,Zodarion,rubidum,,bodm,Body mass,Morphometry,0.00055,0.0006,Single observation,Unknown,Juvenile,,,,wei,Weighing,2023-09-11,Mon Sep 11 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Sep 11 2023 23:59:59 GMT+0200 (Central European Summer Time),,6l1hrAZe-,56.1489,10.182981,,aarhus,DNK,Denmark,reared in laboratory,,"Data for Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae)",Free access,Viel et al. 2025,"Viel, N., Bilde, T., Sorensen, J.G., Petillon, J., Pekar, S. 2025. Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae). Journal of Animal Ecology (submitted).",,54
1127708,urn:lsid:nmbe.ch:spidersp:026117,Zodarion rubidum,Zodariidae,Zodarion,rubidum,,bodm,Body mass,Morphometry,0.00055,0.0006,Single observation,Unknown,Juvenile,,,,wei,Weighing,2023-09-12,Tue Sep 12 2023 00:00:00 GMT+0200 (Central European Summer Time),Tue Sep 12 2023 23:59:59 GMT+0200 (Central European Summer Time),,zekc69Ojg,42.5021124,2.113978,,mont_louis,FRA,France,reared in laboratory,,"Data for Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae)",Free access,Viel et al. 2025,"Viel, N., Bilde, T., Sorensen, J.G., Petillon, J., Pekar, S. 2025. Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae). Journal of Animal Ecology (submitted).",,243
1127709,urn:lsid:nmbe.ch:spidersp:026117,Zodarion rubidum,Zodariidae,Zodarion,rubidum,,bodm,Body mass,Morphometry,0.00056,0.0006,Single observation,Unknown,Juvenile,,,,wei,Weighing,2023-09-12,Tue Sep 12 2023 00:00:00 GMT+0200 (Central European Summer Time),Tue Sep 12 2023 23:59:59 GMT+0200 (Central European Summer Time),,6l1hrAZe-,56.1489,10.182981,,aarhus,DNK,Denmark,reared in laboratory,,"Data for Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae)",Free access,Viel et al. 2025,"Viel, N., Bilde, T., Sorensen, J.G., Petillon, J., Pekar, S. 2025. Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae). Journal of Animal Ecology (submitted).",,30
1127710,urn:lsid:nmbe.ch:spidersp:026117,Zodarion rubidum,Zodariidae,Zodarion,rubidum,,bodm,Body mass,Morphometry,0.00057,0.0006,Single observation,Unknown,Juvenile,,,,wei,Weighing,2023-09-11,Mon Sep 11 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Sep 11 2023 23:59:59 GMT+0200 (Central European Summer Time),,6l1hrAZe-,56.1489,10.182981,,aarhus,DNK,Denmark,reared in laboratory,,"Data for Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae)",Free access,Viel et al. 2025,"Viel, N., Bilde, T., Sorensen, J.G., Petillon, J., Pekar, S. 2025. Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae). Journal of Animal Ecology (submitted).",,90
1127711,urn:lsid:nmbe.ch:spidersp:026117,Zodarion rubidum,Zodariidae,Zodarion,rubidum,,bodm,Body mass,Morphometry,0.00057,0.0006,Single observation,Unknown,Juvenile,,,,wei,Weighing,2023-09-11,Mon Sep 11 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Sep 11 2023 23:59:59 GMT+0200 (Central European Summer Time),,6l1hrAZe-,56.1489,10.182981,,aarhus,DNK,Denmark,reared in laboratory,,"Data for Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae)",Free access,Viel et al. 2025,"Viel, N., Bilde, T., Sorensen, J.G., Petillon, J., Pekar, S. 2025. Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae). Journal of Animal Ecology (submitted).",,99
1127712,urn:lsid:nmbe.ch:spidersp:026117,Zodarion rubidum,Zodariidae,Zodarion,rubidum,,bodm,Body mass,Morphometry,0.00057,0.0006,Single observation,Unknown,Juvenile,,,,wei,Weighing,2023-09-12,Tue Sep 12 2023 00:00:00 GMT+0200 (Central European Summer Time),Tue Sep 12 2023 23:59:59 GMT+0200 (Central European Summer Time),,zekc69Ojg,42.5021124,2.113978,,mont_louis,FRA,France,reared in laboratory,,"Data for Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae)",Free access,Viel et al. 2025,"Viel, N., Bilde, T., Sorensen, J.G., Petillon, J., Pekar, S. 2025. Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae). Journal of Animal Ecology (submitted).",,237
1127713,urn:lsid:nmbe.ch:spidersp:026117,Zodarion rubidum,Zodariidae,Zodarion,rubidum,,bodm,Body mass,Morphometry,0.00057,0.0006,Single observation,Unknown,Juvenile,,,,wei,Weighing,2023-09-11,Mon Sep 11 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Sep 11 2023 23:59:59 GMT+0200 (Central European Summer Time),,zekc69Ojg,42.5021124,2.113978,,mont_louis,FRA,France,reared in laboratory,,"Data for Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae)",Free access,Viel et al. 2025,"Viel, N., Bilde, T., Sorensen, J.G., Petillon, J., Pekar, S. 2025. Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae). Journal of Animal Ecology (submitted).",,219
1127714,urn:lsid:nmbe.ch:spidersp:026117,Zodarion rubidum,Zodariidae,Zodarion,rubidum,,bodm,Body mass,Morphometry,0.00057,0.0006,Single observation,Unknown,Juvenile,,,,wei,Weighing,2023-09-11,Mon Sep 11 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Sep 11 2023 23:59:59 GMT+0200 (Central European Summer Time),,6l1hrAZe-,56.1489,10.182981,,aarhus,DNK,Denmark,reared in laboratory,,"Data for Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae)",Free access,Viel et al. 2025,"Viel, N., Bilde, T., Sorensen, J.G., Petillon, J., Pekar, S. 2025. Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae). Journal of Animal Ecology (submitted).",,102
1127715,urn:lsid:nmbe.ch:spidersp:026117,Zodarion rubidum,Zodariidae,Zodarion,rubidum,,bodm,Body mass,Morphometry,0.00058,0.0006,Single observation,Unknown,Juvenile,,,,wei,Weighing,2023-09-13,Wed Sep 13 2023 00:00:00 GMT+0200 (Central European Summer Time),Wed Sep 13 2023 23:59:59 GMT+0200 (Central European Summer Time),,6l1hrAZe-,56.1489,10.182981,,aarhus,DNK,Denmark,reared in laboratory,,"Data for Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae)",Free access,Viel et al. 2025,"Viel, N., Bilde, T., Sorensen, J.G., Petillon, J., Pekar, S. 2025. Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae). Journal of Animal Ecology (submitted).",,42
1127716,urn:lsid:nmbe.ch:spidersp:026117,Zodarion rubidum,Zodariidae,Zodarion,rubidum,,bodm,Body mass,Morphometry,0.00058,0.0006,Single observation,Unknown,Juvenile,,,,wei,Weighing,2023-09-13,Wed Sep 13 2023 00:00:00 GMT+0200 (Central European Summer Time),Wed Sep 13 2023 23:59:59 GMT+0200 (Central European Summer Time),,6l1hrAZe-,56.1489,10.182981,,aarhus,DNK,Denmark,reared in laboratory,,"Data for Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae)",Free access,Viel et al. 2025,"Viel, N., Bilde, T., Sorensen, J.G., Petillon, J., Pekar, S. 2025. Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae). Journal of Animal Ecology (submitted).",,126
1127717,urn:lsid:nmbe.ch:spidersp:026117,Zodarion rubidum,Zodariidae,Zodarion,rubidum,,bodm,Body mass,Morphometry,0.00059,0.0006,Single observation,Unknown,Juvenile,,,,wei,Weighing,2023-09-11,Mon Sep 11 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Sep 11 2023 23:59:59 GMT+0200 (Central European Summer Time),,6l1hrAZe-,56.1489,10.182981,,aarhus,DNK,Denmark,reared in laboratory,,"Data for Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae)",Free access,Viel et al. 2025,"Viel, N., Bilde, T., Sorensen, J.G., Petillon, J., Pekar, S. 2025. Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae). Journal of Animal Ecology (submitted).",,15
1127718,urn:lsid:nmbe.ch:spidersp:026117,Zodarion rubidum,Zodariidae,Zodarion,rubidum,,bodm,Body mass,Morphometry,0.00059,0.0006,Single observation,Unknown,Juvenile,,,,wei,Weighing,2023-09-12,Tue Sep 12 2023 00:00:00 GMT+0200 (Central European Summer Time),Tue Sep 12 2023 23:59:59 GMT+0200 (Central European Summer Time),,6l1hrAZe-,56.1489,10.182981,,aarhus,DNK,Denmark,reared in laboratory,,"Data for Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae)",Free access,Viel et al. 2025,"Viel, N., Bilde, T., Sorensen, J.G., Petillon, J., Pekar, S. 2025. Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae). Journal of Animal Ecology (submitted).",,33
1127719,urn:lsid:nmbe.ch:spidersp:026117,Zodarion rubidum,Zodariidae,Zodarion,rubidum,,bodm,Body mass,Morphometry,0.0006,0.0006,Single observation,Unknown,Juvenile,,,,wei,Weighing,2023-09-11,Mon Sep 11 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Sep 11 2023 23:59:59 GMT+0200 (Central European Summer Time),,6l1hrAZe-,56.1489,10.182981,,aarhus,DNK,Denmark,reared in laboratory,,"Data for Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae)",Free access,Viel et al. 2025,"Viel, N., Bilde, T., Sorensen, J.G., Petillon, J., Pekar, S. 2025. Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae). Journal of Animal Ecology (submitted).",,96
1127720,urn:lsid:nmbe.ch:spidersp:026117,Zodarion rubidum,Zodariidae,Zodarion,rubidum,,bodm,Body mass,Morphometry,0.00061,0.0006,Single observation,Unknown,Juvenile,,,,wei,Weighing,2023-09-11,Mon Sep 11 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Sep 11 2023 23:59:59 GMT+0200 (Central European Summer Time),,zekc69Ojg,42.5021124,2.113978,,mont_louis,FRA,France,reared in laboratory,,"Data for Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae)",Free access,Viel et al. 2025,"Viel, N., Bilde, T., Sorensen, J.G., Petillon, J., Pekar, S. 2025. Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae). Journal of Animal Ecology (submitted).",,213
1127721,urn:lsid:nmbe.ch:spidersp:026117,Zodarion rubidum,Zodariidae,Zodarion,rubidum,,bodm,Body mass,Morphometry,0.00062,0.0006,Single observation,Unknown,Juvenile,,,,wei,Weighing,2023-09-13,Wed Sep 13 2023 00:00:00 GMT+0200 (Central European Summer Time),Wed Sep 13 2023 23:59:59 GMT+0200 (Central European Summer Time),,zekc69Ojg,42.5021124,2.113978,,mont_louis,FRA,France,reared in laboratory,,"Data for Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae)",Free access,Viel et al. 2025,"Viel, N., Bilde, T., Sorensen, J.G., Petillon, J., Pekar, S. 2025. Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae). Journal of Animal Ecology (submitted).",,174
1127722,urn:lsid:nmbe.ch:spidersp:026117,Zodarion rubidum,Zodariidae,Zodarion,rubidum,,bodm,Body mass,Morphometry,0.00062,0.0006,Single observation,Unknown,Juvenile,,,,wei,Weighing,2023-09-11,Mon Sep 11 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Sep 11 2023 23:59:59 GMT+0200 (Central European Summer Time),,6l1hrAZe-,56.1489,10.182981,,aarhus,DNK,Denmark,reared in laboratory,,"Data for Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae)",Free access,Viel et al. 2025,"Viel, N., Bilde, T., Sorensen, J.G., Petillon, J., Pekar, S. 2025. Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae). Journal of Animal Ecology (submitted).",,27
1127723,urn:lsid:nmbe.ch:spidersp:026117,Zodarion rubidum,Zodariidae,Zodarion,rubidum,,bodm,Body mass,Morphometry,0.00063,0.0006,Single observation,Unknown,Juvenile,,,,wei,Weighing,2023-09-11,Mon Sep 11 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Sep 11 2023 23:59:59 GMT+0200 (Central European Summer Time),,6l1hrAZe-,56.1489,10.182981,,aarhus,DNK,Denmark,reared in laboratory,,"Data for Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae)",Free access,Viel et al. 2025,"Viel, N., Bilde, T., Sorensen, J.G., Petillon, J., Pekar, S. 2025. Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae). Journal of Animal Ecology (submitted).",,84
1127724,urn:lsid:nmbe.ch:spidersp:026117,Zodarion rubidum,Zodariidae,Zodarion,rubidum,,bodm,Body mass,Morphometry,0.00063,0.0006,Single observation,Unknown,Juvenile,,,,wei,Weighing,2023-09-12,Tue Sep 12 2023 00:00:00 GMT+0200 (Central European Summer Time),Tue Sep 12 2023 23:59:59 GMT+0200 (Central European Summer Time),,6l1hrAZe-,56.1489,10.182981,,aarhus,DNK,Denmark,reared in laboratory,,"Data for Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae)",Free access,Viel et al. 2025,"Viel, N., Bilde, T., Sorensen, J.G., Petillon, J., Pekar, S. 2025. Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae). Journal of Animal Ecology (submitted).",,120
1127725,urn:lsid:nmbe.ch:spidersp:026117,Zodarion rubidum,Zodariidae,Zodarion,rubidum,,bodm,Body mass,Morphometry,0.00065,0.0007,Single observation,Unknown,Juvenile,,,,wei,Weighing,2023-09-12,Tue Sep 12 2023 00:00:00 GMT+0200 (Central European Summer Time),Tue Sep 12 2023 23:59:59 GMT+0200 (Central European Summer Time),,6l1hrAZe-,56.1489,10.182981,,aarhus,DNK,Denmark,reared in laboratory,,"Data for Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae)",Free access,Viel et al. 2025,"Viel, N., Bilde, T., Sorensen, J.G., Petillon, J., Pekar, S. 2025. Niche filling in the geographic range expanding spider Zodarion rubidum Simon, 1914 (Araneae: Zodariidae). Journal of Animal Ecology (submitted).",,36
